Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Id,Name,Photos (used),X (project units),Y (project units),Z (project units),X Precision,Y Precision,Z Precision,Precision Vector Length,Tightness (percent),Tightness (project units),Angle (deg.),Control Name,RMS Residual (pixels),Largest Residual (pixels),Photo Largest Residual,Material,Layer,Tagged,Type,Use In Processing,Frozen,#Constraints,Target Code,Target Bits,Ref. Check Tag,Photos (marked),Color (R),Color (G),Color (B)
75," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.143257,0.142837,0.000723,0.000042,0.000043,0.000071,0.000093,0.046468,0.000845,86.077664, ,0.253478,0.705594,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
74," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.857011,0.142800,-0.000571,0.000043,0.000043,0.000071,0.000093,0.022805,0.000415,87.574127, ,0.143658,0.268104,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
73," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.000264,0.142819,0.000295,0.000043,0.000043,0.000074,0.000096,0.030579,0.000556,84.528812, ,0.198433,0.417035,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
72," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.999821,0.142707,-0.000029,0.000044,0.000044,0.000073,0.000096,0.022829,0.000415,86.573151, ,0.184484,0.345136,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
71," ","1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21",-0.142476,0.142811,0.000331,0.000044,0.000046,0.000078,0.000101,0.033566,0.000610,82.683847, ,0.237901,0.430999,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21",255,255,255
70," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1.142610,0.142725,-0.000907,0.000045,0.000045,0.000076,0.000099,0.032651,0.000594,85.080113, ,0.232692,0.422137,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
69," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.571537,0.285730,0.001542,0.000042,0.000041,0.000066,0.000089,0.021942,0.000399,89.215815, ,0.192334,0.387996,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
68," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.714080,0.285765,-0.000125,0.000042,0.000042,0.000067,0.000090,0.020601,0.000375,89.044837, ,0.133876,0.311376,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
67," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.428723,0.285831,0.000071,0.000042,0.000041,0.000066,0.000089,0.017512,0.000318,88.816354, ,0.121810,0.307957,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
66," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.856928,0.285710,-0.000397,0.000043,0.000042,0.000069,0.000091,0.020135,0.000366,88.472653, ,0.132068,0.320735,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
65," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.285971,0.285782,-0.000165,0.000042,0.000041,0.000067,0.000089,0.014418,0.000262,88.026567, ,0.105066,0.201104,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
64," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.143194,0.285810,0.000516,0.000042,0.000042,0.000069,0.000091,0.019100,0.000347,86.844844, ,0.145500,0.296656,13,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
63," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.999786,0.285632,-0.000523,0.000044,0.000043,0.000072,0.000094,0.018119,0.000329,87.450424, ,0.153347,0.318391,14,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
62," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.000444,0.285710,0.000477,0.000042,0.000043,0.000072,0.000094,0.026582,0.000483,85.383700, ,0.195726,0.425486,11,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
61," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",-0.142418,0.285684,0.000795,0.000043,0.000044,0.000075,0.000097,0.047271,0.000860,83.731286, ,0.249336,0.498958,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
60," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1.142567,0.285664,-0.001012,0.000045,0.000044,0.000075,0.000098,0.028720,0.000522,85.974787, ,0.207515,0.417840,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
59," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.571574,0.428484,0.002770,0.000041,0.000041,0.000065,0.000087,0.026779,0.000487,89.904618, ,0.191125,0.388392,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
58," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.714182,0.428473,0.001068,0.000042,0.000041,0.000066,0.000089,0.020238,0.000368,89.562034, ,0.155445,0.269842,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
57," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.856941,0.428493,0.000047,0.000042,0.000042,0.000068,0.000090,0.023411,0.000426,88.923518, ,0.133262,0.289616,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
56," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.428734,0.428567,0.000282,0.000041,0.000041,0.000066,0.000088,0.016525,0.000300,89.537391, ,0.135212,0.223262,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
55," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.286011,0.428527,0.000325,0.000041,0.000041,0.000067,0.000088,0.013178,0.000240,88.722421, ,0.120447,0.180371,21,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
54," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.143344,0.428514,0.001907,0.000042,0.000041,0.000068,0.000090,0.022446,0.000408,87.415146, ,0.172206,0.303898,11,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
53," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.999793,0.428419,0.000212,0.000043,0.000043,0.000071,0.000093,0.021240,0.000386,87.920176, ,0.153356,0.378933,14,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
52," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1.142597,0.428414,0.000408,0.000044,0.000044,0.000074,0.000097,0.028758,0.000523,86.490141, ,0.200787,0.329377,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
51," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.000437,0.428559,0.000747,0.000042,0.000042,0.000071,0.000093,0.020450,0.000372,85.991661, ,0.165653,0.378648,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
50," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",-0.142362,0.428526,0.000582,0.000043,0.000043,0.000074,0.000096,0.038839,0.000706,84.346096, ,0.227455,0.510236,7,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
49," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.571598,0.571295,0.003960,0.000041,0.000041,0.000065,0.000087,0.026498,0.000482,89.825038, ,0.166676,0.344821,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
48," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1.142644,0.571301,0.002108,0.000044,0.000043,0.000074,0.000096,0.023843,0.000434,86.579476, ,0.206065,0.353816,14,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
47," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.714193,0.571328,0.002191,0.000042,0.000041,0.000066,0.000088,0.028715,0.000522,89.995065, ,0.174717,0.369466,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
