Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Id,Name,Photos (used),X (project units),Y (project units),Z (project units),X Precision,Y Precision,Z Precision,Precision Vector Length,Tightness (percent),Tightness (project units),Angle (deg.),Control Name,RMS Residual (pixels),Largest Residual (pixels),Photo Largest Residual,Material,Layer,Tagged,Type,Use In Processing,Frozen,#Constraints,Target Code,Target Bits,Ref. Check Tag,Photos (marked),Color (R),Color (G),Color (B)
69," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.571537,0.285730,0.001542,0.000042,0.000041,0.000066,0.000089,0.021946,0.000399,89.215941, ,0.192373,0.388069,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
70," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1.142610,0.142725,-0.000907,0.000045,0.000045,0.000076,0.000099,0.032652,0.000594,85.080286, ,0.232680,0.422099,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
71," ","1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21",-0.142477,0.142811,0.000330,0.000044,0.000046,0.000078,0.000101,0.033574,0.000610,82.684332, ,0.237912,0.431064,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21",255,255,255
72," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.999821,0.142707,-0.000029,0.000044,0.000044,0.000073,0.000096,0.022828,0.000415,86.573212, ,0.184481,0.345113,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
73," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.000264,0.142819,0.000295,0.000043,0.000043,0.000073,0.000095,0.030585,0.000556,84.528468, ,0.198438,0.417055,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
74," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.857011,0.142800,-0.000571,0.000043,0.000043,0.000071,0.000093,0.022808,0.000415,87.574248, ,0.143668,0.268113,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
75," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.143257,0.142837,0.000723,0.000042,0.000043,0.000071,0.000093,0.046466,0.000845,86.077645, ,0.253483,0.705584,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
76," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.714106,0.142870,-0.000357,0.000043,0.000042,0.000069,0.000092,0.016841,0.000306,88.155226, ,0.127906,0.278950,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
77," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.286024,0.142826,0.000335,0.000042,0.000042,0.000069,0.000091,0.033872,0.000616,87.217069, ,0.198817,0.503941,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
78," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.428824,0.142893,-0.000129,0.000042,0.000042,0.000068,0.000091,0.030235,0.000550,87.957061, ,0.201786,0.449448,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
79," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.571381,0.142918,0.000314,0.000042,0.000042,0.000068,0.000091,0.018272,0.000332,88.297054, ,0.124095,0.329654,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
80," ","1,2,3,4,5,6,7,8,9,11,12,13,14,15,17,18,19,20,21",1.142551,-0.000120,-0.001993,0.000048,0.000048,0.000081,0.000106,0.034206,0.000622,83.712686, ,0.246089,0.451750,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,11,12,13,14,15,17,18,19,20,21",255,255,255
81," ","1,2,3,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21",-0.142472,-0.000178,0.001890,0.000046,0.000047,0.000082,0.000105,0.068736,0.001250,81.721292, ,0.350473,0.796388,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21",255,255,255
82," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.856982,-0.000087,-0.001656,0.000044,0.000044,0.000073,0.000096,0.022818,0.000415,86.228523, ,0.183240,0.311896,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
83," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.143042,-0.000039,-0.000070,0.000043,0.000044,0.000073,0.000096,0.028085,0.000511,84.898478, ,0.202281,0.384256,9,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
84," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.285794,-0.000009,-0.000680,0.000043,0.000043,0.000072,0.000094,0.034790,0.000633,85.975993, ,0.191772,0.508679,11,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
85," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.428711,0.000014,-0.000921,0.000043,0.000043,0.000071,0.000093,0.023269,0.000423,86.675310, ,0.150496,0.322833,11,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
86," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.714245,-0.000115,-0.000037,0.000044,0.000043,0.000072,0.000094,0.022579,0.000411,86.862396, ,0.158350,0.275676,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
87," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.571519,-0.000085,0.000539,0.000043,0.000043,0.000071,0.000093,0.030064,0.000547,87.020227, ,0.198820,0.403802,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
88," ","1,2,3,4,5,6,7,9,11,12,13,15,17,18,19,20,21",1.142600,-0.142959,-0.002707,0.000051,0.000052,0.000088,0.000114,0.050464,0.000918,81.958539, ,0.380532,0.746200,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,9,11,12,13,15,17,18,19,20,21",255,255,255
89," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.999819,-0.143003,-0.002523,0.000046,0.000046,0.000079,0.000102,0.037338,0.000679,83.458626, ,0.296163,0.497036,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
90," ","1,2,3,5,8,9,11,13,14,15,16,17,18,19,20,21",-0.142601,-0.143008,0.001533,0.000053,0.000055,0.000093,0.000120,0.059469,0.001081,79.569030, ,0.398068,0.812245,20,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,5,8,9,11,13,14,15,16,17,18,19,20,21",255,255,255
91," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.857070,-0.142954,-0.002169,0.000045,0.000045,0.000077,0.000100,0.032677,0.000594,84.505450, ,0.240856,0.458391,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
92," ","1,2,3,4,5,7,8,9,10,11,13,14,15,16,17,18,19,20,21",0.000203,-0.142992,0.000388,0.000046,0.000048,0.000082,0.000106,0.042806,0.000778,81.123939, ,0.272394,0.531135,4,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,7,8,9,10,11,13,14,15,16,17,18,19,20,21",255,255,255
93," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.714240,-0.142950,-0.001910,0.000045,0.000045,0.000075,0.000098,0.030021,0.000546,85.116712, ,0.225984,0.448328,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
94," ","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.143015,-0.142895,-0.000497,0.000046,0.000046,0.000078,0.000102,0.031640,0.000575,83.411407, ,0.253669,0.449349,7,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
95," ","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.285763,-0.142867,-0.001569,0.000045,0.000046,0.000077,0.000100,0.032728,0.000595,84.399494, ,0.233596,0.419785,11,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
96," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.571395,-0.142843,-0.001787,0.000044,0.000044,0.000074,0.000097,0.029419,0.000535,85.282740, ,0.212964,0.412430,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
97," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.428698,-0.142846,-0.001638,0.000044,0.000044,0.000074,0.000097,0.024169,0.000439,85.044357, ,0.205582,0.343044,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
1001," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.000000,1.000000,0.000000,fixed,fixed,fixed,fixed,0.028392,0.000516,84.284643,1,0.512885,0.715835,16,White,Default, ,Control,yes,no,0,1,1, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
1002," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1.000000,1.000000,0.000000,fixed,fixed,fixed,fixed,0.025101,0.000456,85.843697,2,0.514179,0.818913,11,White,Default, ,Control,yes,no,0,2,2, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
1003," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.000000,0.000000,0.000000,fixed,fixed,fixed,fixed,0.031056,0.000565,83.446718,3,0.538498,0.934634,5,White,Default, ,Control,yes,no,0,3,3, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
1004," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1.000000,0.000000,0.000000,fixed,fixed,fixed,fixed,0.032925,0.000599,85.250346,4,0.550040,0.885708,6,White,Default, ,Control,yes,no,0,4,4, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
