317,1,5007.666667,7275.666667,0.072924,0.666072,0.670052
317,2,1453.666667,1012.333333,1.250810,1.293826,1.799586
317,3,4060.000000,912.333333,0.642098,0.411101,0.762426
317,4,6751.911854,1015.961089,1.761677,-0.126576,1.766219
333,1,2158.250000,1135.500000,0.822613,0.705115,1.083457
333,2,4039.000000,7293.333333,-1.338255,-1.082422,1.721210
333,3,6455.659259,7294.808042,-1.257463,-0.461506,1.339478
347,2,5892.051852,11172.177691,0.188401,-0.077059,0.203551
347,3,8197.333333,11243.666667,-0.632665,0.101874,0.640814
351,2,148.666667,11965.666667,-0.434662,0.176679,0.469197
351,3,2409.155556,11859.132296,-0.116501,0.049127,0.126435
351,4,4767.000000,11933.774319,-0.065879,1.380754,1.382324
351,5,5681.000000,5699.775616,0.582156,-2.262679,2.336369
375,1,4700.350617,7105.946822,0.855981,-0.164854,0.871711
375,3,4354.797531,1106.042802,-0.329586,1.072732,1.122222
375,4,7042.500000,1218.887160,-1.154686,0.635807,1.318162
403,1,955.138272,12311.166018,0.003441,0.173977,0.174011
410,1,3478.135802,2979.280156,-2.133509,-0.823528,2.286932
410,4,7829.606383,5477.000000,2.425159,0.173148,2.431332
410,5,3661.446809,12430.666667,-1.305704,-0.362566,1.355108
422,1,6936.800000,1211.386511,-0.795445,-1.045730,1.313881
422,3,1672.000000,6836.000000,0.767694,-0.319202,0.831410
422,4,4180.512158,6874.666667,-0.320423,0.353139,0.476842
422,5,7002.735562,10531.333333,1.823468,-0.356105,1.857915
428,1,8503.600000,3004.577173,1.315631,0.180242,1.327920
428,4,2811.500000,4908.713359,-0.905968,0.948802,1.311870
428,5,8635.437690,12250.739300,0.703189,0.140668,0.717120
492,2,1431.000000,1037.000000,-1.021923,-1.302460,1.655514
492,3,4034.333333,937.333333,-0.044049,-1.169123,1.169953
492,4,6726.434650,1040.129702,-0.460757,-1.725025,1.785500
552,3,2189.380247,12119.378729,0.047766,-0.291733,0.295617
552,4,4537.729483,12186.420233,0.697345,-0.762227,1.033093
552,5,5865.930091,5420.760052,-0.316528,0.808413,0.868171
563,2,4984.000000,7714.333333,1.387695,0.409694,1.446909
563,3,7392.600000,7745.875486,0.848421,0.193439,0.870194
563,5,1300.744681,10316.106355,-0.421091,0.770472,0.878035
590,4,2876.500000,5020.108949,-1.344142,-1.042695,1.701156
590,5,8556.000000,12150.285344,-0.090300,1.258460,1.261696
607,2,4245.395062,11587.654994,-0.713849,0.794977,1.068442
607,3,6530.898765,11607.874189,-0.329630,0.052143,0.333729
607,5,1684.000000,6440.813230,-0.293026,-1.050993,1.091078
634,2,4870.804938,10911.341115,0.758846,-0.062725,0.761434
634,3,7180.170370,10949.792477,0.714714,-0.089131,0.720250
651,2,2043.777778,9819.706874,0.373832,-0.477923,0.606763
651,3,4377.039506,9766.507134,-0.108201,-0.193846,0.221999
651,4,6803.085106,9893.666667,-0.634005,0.163490,0.654745
651,5,4005.516717,7983.666667,-0.077073,0.445803,0.452416
745,1,1498.000000,2554.599260,-0.142543,0.306199,0.337752
745,2,4729.398936,5840.131936,-0.446583,0.323080,0.551196
745,3,7224.484043,5858.274969,-0.199584,0.634752,0.665390
745,5,1686.274667,12198.817509,-0.601847,0.599220,0.849284
