Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Id,Name,Photos (used),X (project units),Y (project units),Z (project units),X Precision,Y Precision,Z Precision,Precision Vector Length,Tightness (percent),Tightness (project units),Angle (deg.),Control Name,RMS Residual (pixels),Largest Residual (pixels),Photo Largest Residual,Material,Layer,Tagged,Type,Use In Processing,Frozen,#Constraints,Target Code,Target Bits,Ref. Check Tag,Photos (marked),Color (R),Color (G),Color (B)
28," ","1,3",0.999949,0.857028,-0.000209,0.000231,0.000221,0.000363,0.000484,0.004272,0.000078,28.445369, ,0.043970,0.049390,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
29," ","1,3",1.142565,0.857074,-0.000811,0.000272,0.000237,0.000391,0.000532,0.005413,0.000098,26.648289, ,0.054286,0.061644,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
30," ","1,3",-0.142595,0.714084,-0.000018,0.000112,0.000201,0.000303,0.000381,0.006188,0.000113,35.770474, ,0.072059,0.072398,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
31," ","1,3",0.000155,0.714240,0.001062,0.000110,0.000199,0.000297,0.000374,0.004318,0.000079,35.857761, ,0.049711,0.050769,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
32," ","1,3",0.143054,0.714119,0.000932,0.000114,0.000199,0.000295,0.000374,0.000410,0.000007,35.550836, ,0.004653,0.004806,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
33," ","1,3",0.285855,0.714074,0.000157,0.000123,0.000201,0.000297,0.000380,0.006391,0.000116,34.885530, ,0.071357,0.074718,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
34," ","1,3",0.428600,0.714074,0.000162,0.000137,0.000205,0.000303,0.000391,0.006172,0.000112,33.924100, ,0.067684,0.071707,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
35," ","1,3",0.856959,0.714088,0.000352,0.000201,0.000232,0.000340,0.000458,0.002885,0.000052,29.745101, ,0.029548,0.032400,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
36," ","1,3",0.571361,0.714068,0.003516,0.000154,0.000212,0.000311,0.000406,0.006186,0.000113,32.748994, ,0.066480,0.071261,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
37," ","1,3",0.714055,0.714029,0.002277,0.000175,0.000221,0.000323,0.000429,0.005927,0.000108,31.316751, ,0.062255,0.067490,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
