Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Object Point ID,Photo #,X (pixels),Y (pixels),Residual X,Residual Y,Residual Vector,Mark Type,Layer,Material,Tagged
317,1,5007.666667,7275.666667,0.459589,0.571956,0.733728,Non-sub-pixel,Default,White, 
317,2,1453.666667,1012.333333,0.962727,0.867139,1.295675,Non-sub-pixel,Default,White, 
317,3,4060.000000,912.333333,0.123510,0.182404,0.220286,Non-sub-pixel,Default,White, 
317,4,6751.911854,1015.961089,1.154566,-0.216684,1.174724,Non-sub-pixel,Default,White, 
333,1,2158.250000,1135.500000,0.295628,0.443155,0.532712,Non-sub-pixel,Default,White, 
333,2,4039.000000,7293.333333,-0.840339,-0.764107,1.135795,Non-sub-pixel,Default,White, 
333,3,6455.659259,7294.808042,-0.757462,-0.125591,0.767803,Non-sub-pixel,Default,White, 
347,2,5892.051852,11172.177691,0.170296,-0.121960,0.209464,Non-sub-pixel,Default,White, 
347,3,8197.333333,11243.666667,-0.550668,0.071353,0.555272,Non-sub-pixel,Default,White, 
351,2,148.666667,11965.666667,-0.176305,-0.082802,0.194781,Non-sub-pixel,Default,White, 
351,3,2409.155556,11859.132296,0.005608,-0.428041,0.428078,Non-sub-pixel,Default,White, 
351,4,4767.000000,11933.774319,-0.027637,0.773859,0.774353,Non-sub-pixel,Default,White, 
351,5,5681.000000,5699.775616,0.323698,-1.729321,1.759356,Non-sub-pixel,Default,White, 
375,1,4700.350617,7105.946822,0.376439,-0.111782,0.392685,Non-sub-pixel,Default,White, 
375,3,4354.797531,1106.042802,0.005866,0.663540,0.663566,Non-sub-pixel,Default,White, 
375,4,7042.500000,1218.887160,-0.872955,0.388180,0.955371,Non-sub-pixel,Default,White, 
403,1,955.138272,12311.166018,-0.142222,0.212634,0.255813,Non-sub-pixel,Default,White, 
410,1,3478.135802,2979.280156,-1.236112,-0.632712,1.388631,Non-sub-pixel,Default,White, 
410,4,7829.606383,5477.000000,1.593700,0.099890,1.596827,Non-sub-pixel,Default,White, 
410,5,3661.446809,12430.666667,-0.502996,-0.326805,0.599839,Non-sub-pixel,Default,White, 
422,1,6936.800000,1211.386511,-0.651475,-0.746231,0.990596,Non-sub-pixel,Default,White, 
422,3,1672.000000,6836.000000,0.885449,-0.532061,1.033009,Non-sub-pixel,Default,White, 
422,4,4180.512158,6874.666667,-0.283917,0.212558,0.354668,Non-sub-pixel,Default,White, 
422,5,7002.735562,10531.333333,1.728517,-0.162753,1.736162,Non-sub-pixel,Default,White, 
428,1,8503.600000,3004.577173,1.041145,0.082418,1.044402,Non-sub-pixel,Default,White, 
428,4,2811.500000,4908.713359,-0.318618,0.677508,0.748689,Non-sub-pixel,Default,White, 
428,5,8635.437690,12250.739300,0.273427,0.186718,0.331098,Non-sub-pixel,Default,White, 
492,2,1431.000000,1037.000000,-0.717275,-0.783980,1.062595,Non-sub-pixel,Default,White, 
492,3,4034.333333,937.333333,0.153503,-0.468269,0.492787,Non-sub-pixel,Default,White, 
492,4,6726.434650,1040.129702,-0.223764,-0.913442,0.940450,Non-sub-pixel,Default,White, 
552,3,2189.380247,12119.378729,-0.064816,0.142627,0.156664,Non-sub-pixel,Default,White, 
552,4,4537.729483,12186.420233,0.481155,-0.430465,0.645609,Non-sub-pixel,Default,White, 
552,5,5865.930091,5420.760052,-0.249133,0.527583,0.583447,Non-sub-pixel,Default,White, 
563,2,4984.000000,7714.333333,0.934945,0.374869,1.007298,Non-sub-pixel,Default,White, 
563,3,7392.600000,7745.875486,0.424700,0.213922,0.475534,Non-sub-pixel,Default,White, 
563,5,1300.744681,10316.106355,-0.212270,0.647785,0.681677,Non-sub-pixel,Default,White, 
590,4,2876.500000,5020.108949,-1.014673,-0.735798,1.253379,Non-sub-pixel,Default,White, 
590,5,8556.000000,12150.285344,-0.148647,0.693521,0.709272,Non-sub-pixel,Default,White, 
607,2,4245.395062,11587.654994,-0.689978,0.565022,0.891807,Non-sub-pixel,Default,White, 
607,3,6530.898765,11607.874189,-0.247238,-0.229866,0.337587,Non-sub-pixel,Default,White, 
607,5,1684.000000,6440.813230,-0.356642,-0.727452,0.810173,Non-sub-pixel,Default,White, 
634,2,4870.804938,10911.341115,0.424187,-0.014115,0.424422,Non-sub-pixel,Default,White, 
634,3,7180.170370,10949.792477,0.436757,-0.046101,0.439183,Non-sub-pixel,Default,White, 
651,2,2043.777778,9819.706874,0.431152,-0.228345,0.487887,Non-sub-pixel,Default,White, 
651,3,4377.039506,9766.507134,-0.091576,-0.021511,0.094069,Non-sub-pixel,Default,White, 
651,4,6803.085106,9893.666667,-0.489048,0.143591,0.509692,Non-sub-pixel,Default,White, 
651,5,4005.516717,7983.666667,-0.096265,0.379026,0.391060,Non-sub-pixel,Default,White, 
745,1,1498.000000,2554.599260,-0.144239,0.178826,0.229747,Non-sub-pixel,Default,White, 
745,2,4729.398936,5840.131936,-0.494054,0.186028,0.527917,Non-sub-pixel,Default,White, 
745,3,7224.484043,5858.274969,-0.318595,0.569277,0.652364,Non-sub-pixel,Default,White, 
745,5,1686.274667,12198.817509,-0.753437,0.504324,0.906648,Non-sub-pixel,Default,White, 
