Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Object Point ID,Photo #,X (pixels),Y (pixels),Residual X,Residual Y,Residual Vector,Mark Type,Layer,Material,Tagged
317,1,5007.666667,7275.666667,0.518299,0.548539,0.754671,Non-sub-pixel,Default,White, 
317,2,1453.666667,1012.333333,0.916741,0.800959,1.217354,Non-sub-pixel,Default,White, 
317,3,4060.000000,912.333333,0.039842,0.151726,0.156869,Non-sub-pixel,Default,White, 
317,4,6751.911854,1015.961089,1.055114,-0.222406,1.078300,Non-sub-pixel,Default,White, 
333,1,2158.250000,1135.500000,0.205997,0.397136,0.447383,Non-sub-pixel,Default,White, 
333,2,4039.000000,7293.333333,-0.755393,-0.707768,1.035159,Non-sub-pixel,Default,White, 
333,3,6455.659259,7294.808042,-0.672201,-0.066899,0.675522,Non-sub-pixel,Default,White, 
347,2,5892.051852,11172.177691,0.172011,-0.127379,0.214040,Non-sub-pixel,Default,White, 
347,3,8197.333333,11243.666667,-0.532477,0.068285,0.536838,Non-sub-pixel,Default,White, 
351,2,148.666667,11965.666667,-0.135771,-0.122242,0.182694,Non-sub-pixel,Default,White, 
351,3,2409.155556,11859.132296,0.023909,-0.499940,0.500512,Non-sub-pixel,Default,White, 
351,4,4767.000000,11933.774319,-0.024242,0.678953,0.679385,Non-sub-pixel,Default,White, 
351,5,5681.000000,5699.775616,0.280983,-1.642741,1.666598,Non-sub-pixel,Default,White, 
375,1,4700.350617,7105.946822,0.294697,-0.099670,0.311096,Non-sub-pixel,Default,White, 
375,3,4354.797531,1106.042802,0.060181,0.591769,0.594821,Non-sub-pixel,Default,White, 
375,4,7042.500000,1218.887160,-0.828958,0.346007,0.898272,Non-sub-pixel,Default,White, 
403,1,955.138272,12311.166018,-0.163480,0.217691,0.272241,Non-sub-pixel,Default,White, 
410,1,3478.135802,2979.280156,-1.079871,-0.589147,1.230128,Non-sub-pixel,Default,White, 
410,4,7829.606383,5477.000000,1.447744,0.078863,1.449890,Non-sub-pixel,Default,White, 
410,5,3661.446809,12430.666667,-0.363442,-0.315822,0.481491,Non-sub-pixel,Default,White, 
422,1,6936.800000,1211.386511,-0.627798,-0.697666,0.938546,Non-sub-pixel,Default,White, 
422,3,1672.000000,6836.000000,0.908708,-0.566929,1.071055,Non-sub-pixel,Default,White, 
422,4,4180.512158,6874.666667,-0.273118,0.192660,0.334233,Non-sub-pixel,Default,White, 
422,5,7002.735562,10531.333333,1.709497,-0.131971,1.714583,Non-sub-pixel,Default,White, 
428,1,8503.600000,3004.577173,0.994273,0.066432,0.996489,Non-sub-pixel,Default,White, 
428,4,2811.500000,4908.713359,-0.218086,0.627488,0.664306,Non-sub-pixel,Default,White, 
428,5,8635.437690,12250.739300,0.201907,0.197918,0.282733,Non-sub-pixel,Default,White, 
492,2,1431.000000,1037.000000,-0.668079,-0.702904,0.969744,Non-sub-pixel,Default,White, 
492,3,4034.333333,937.333333,0.184372,-0.354252,0.399359,Non-sub-pixel,Default,White, 
492,4,6726.434650,1040.129702,-0.188672,-0.778921,0.801446,Non-sub-pixel,Default,White, 
552,3,2189.380247,12119.378729,-0.085161,0.208794,0.225493,Non-sub-pixel,Default,White, 
552,4,4537.729483,12186.420233,0.445244,-0.383272,0.587486,Non-sub-pixel,Default,White, 
552,5,5865.930091,5420.760052,-0.240940,0.485184,0.541716,Non-sub-pixel,Default,White, 
563,2,4984.000000,7714.333333,0.854934,0.366168,0.930048,Non-sub-pixel,Default,White, 
563,3,7392.600000,7745.875486,0.351037,0.213915,0.411080,Non-sub-pixel,Default,White, 
563,5,1300.744681,10316.106355,-0.177153,0.624291,0.648940,Non-sub-pixel,Default,White, 
590,4,2876.500000,5020.108949,-0.953233,-0.678825,1.170238,Non-sub-pixel,Default,White, 
590,5,8556.000000,12150.285344,-0.160547,0.591874,0.613262,Non-sub-pixel,Default,White, 
607,2,4245.395062,11587.654994,-0.680132,0.527378,0.860643,Non-sub-pixel,Default,White, 
607,3,6530.898765,11607.874189,-0.229211,-0.275146,0.358111,Non-sub-pixel,Default,White, 
607,5,1684.000000,6440.813230,-0.366387,-0.672423,0.765763,Non-sub-pixel,Default,White, 
634,2,4870.804938,10911.341115,0.366051,-0.007001,0.366118,Non-sub-pixel,Default,White, 
634,3,7180.170370,10949.792477,0.387409,-0.039469,0.389414,Non-sub-pixel,Default,White, 
651,2,2043.777778,9819.706874,0.436762,-0.190150,0.476359,Non-sub-pixel,Default,White, 
651,3,4377.039506,9766.507134,-0.091029,0.004565,0.091144,Non-sub-pixel,Default,White, 
651,4,6803.085106,9893.666667,-0.462873,0.138755,0.483223,Non-sub-pixel,Default,White, 
651,5,4005.516717,7983.666667,-0.096569,0.370931,0.383296,Non-sub-pixel,Default,White, 
745,1,1498.000000,2554.599260,-0.143419,0.155113,0.211255,Non-sub-pixel,Default,White, 
745,2,4729.398936,5840.131936,-0.501600,0.161058,0.526823,Non-sub-pixel,Default,White, 
745,3,7224.484043,5858.274969,-0.339988,0.555469,0.651259,Non-sub-pixel,Default,White, 
745,5,1686.274667,12198.817509,-0.780576,0.485741,0.919371,Non-sub-pixel,Default,White, 
