317,1,1453.666667,1012.333333,1.141057,1.236535,1.682567
317,2,4060.000000,912.333333,0.572787,0.387910,0.691779
333,1,4039.000000,7293.333333,-1.446653,-0.877513,1.691991
333,2,6455.659259,7294.808042,-1.281581,-0.283135,1.312485
347,1,5892.051852,11172.177691,0.280573,-0.161917,0.323941
347,2,8197.333333,11243.666667,-0.505970,0.109472,0.517677
351,1,148.666667,11965.666667,-0.477302,0.267729,0.547262
351,2,2409.155556,11859.132296,-0.191477,0.070189,0.203936
375,2,4354.797531,1106.042802,-0.408156,1.068511,1.143813
422,2,1672.000000,6836.000000,0.737165,-0.157562,0.753815
492,1,1431.000000,1037.000000,-1.128522,-1.360485,1.767621
492,2,4034.333333,937.333333,-0.112033,-1.191612,1.196867
552,2,2189.380247,12119.378729,-0.033563,-0.284717,0.286689
563,1,4984.000000,7714.333333,1.320659,0.606750,1.453371
563,2,7392.600000,7745.875486,0.852716,0.366682,0.928213
607,1,4245.395062,11587.654994,-0.733908,0.733393,1.037539
607,2,6530.898765,11607.874189,-0.273525,0.049299,0.277932
634,1,4870.804938,10911.341115,0.761428,-0.086634,0.766340
634,2,7180.170370,10949.792477,0.785498,-0.053654,0.787328
651,1,2043.777778,9819.706874,0.281392,-0.357989,0.455343
651,2,4377.039506,9766.507134,-0.141653,-0.082643,0.163998

