Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Object Point ID,Photo #,X (pixels),Y (pixels),Residual X,Residual Y,Residual Vector,Mark Type,Layer,Material,Tagged
317,1,5007.666667,7275.666667,0.566426,0.526245,0.773158,Non-sub-pixel,Default,White, 
317,2,1453.666667,1012.333333,0.877996,0.745703,1.151933,Non-sub-pixel,Default,White, 
317,3,4060.000000,912.333333,-0.030937,0.127593,0.131290,Non-sub-pixel,Default,White, 
317,4,6751.911854,1015.961089,0.970383,-0.224515,0.996017,Non-sub-pixel,Default,White, 
333,1,2158.250000,1135.500000,0.128753,0.356908,0.379421,Non-sub-pixel,Default,White, 
333,2,4039.000000,7293.333333,-0.682062,-0.658417,0.948010,Non-sub-pixel,Default,White, 
333,3,6455.659259,7294.808042,-0.598604,-0.015768,0.598812,Non-sub-pixel,Default,White, 
347,2,5892.051852,11172.177691,0.175137,-0.131343,0.218915,Non-sub-pixel,Default,White, 
347,3,8197.333333,11243.666667,-0.515270,0.066391,0.519530,Non-sub-pixel,Default,White, 
351,2,148.666667,11965.666667,-0.101911,-0.154787,0.185324,Non-sub-pixel,Default,White, 
351,3,2409.155556,11859.132296,0.038856,-0.559043,0.560391,Non-sub-pixel,Default,White, 
351,4,4767.000000,11933.774319,-0.022465,0.599651,0.600071,Non-sub-pixel,Default,White, 
351,5,5681.000000,5699.775616,0.244422,-1.568972,1.587896,Non-sub-pixel,Default,White, 
375,1,4700.350617,7105.946822,0.223917,-0.088182,0.240655,Non-sub-pixel,Default,White, 
375,3,4354.797531,1106.042802,0.106100,0.529295,0.539824,Non-sub-pixel,Default,White, 
375,4,7042.500000,1218.887160,-0.792302,0.309796,0.850715,Non-sub-pixel,Default,White, 
403,1,955.138272,12311.166018,-0.180455,0.221369,0.285602,Non-sub-pixel,Default,White, 
410,1,3478.135802,2979.280156,-0.944063,-0.547846,1.091508,Non-sub-pixel,Default,White, 
410,4,7829.606383,5477.000000,1.320446,0.057742,1.321707,Non-sub-pixel,Default,White, 
410,5,3661.446809,12430.666667,-0.242172,-0.304619,0.389153,Non-sub-pixel,Default,White, 
422,1,6936.800000,1211.386511,-0.607372,-0.656480,0.894353,Non-sub-pixel,Default,White, 
422,3,1672.000000,6836.000000,0.929698,-0.596637,1.104678,Non-sub-pixel,Default,White, 
422,4,4180.512158,6874.666667,-0.262312,0.176785,0.316323,Non-sub-pixel,Default,White, 
422,5,7002.735562,10531.333333,1.692205,-0.106149,1.695531,Non-sub-pixel,Default,White, 
428,1,8503.600000,3004.577173,0.953801,0.052641,0.955253,Non-sub-pixel,Default,White, 
428,4,2811.500000,4908.713359,-0.131217,0.582989,0.597573,Non-sub-pixel,Default,White, 
428,5,8635.437690,12250.739300,0.140779,0.208703,0.251745,Non-sub-pixel,Default,White, 
492,2,1431.000000,1037.000000,-0.626409,-0.635016,0.891983,Non-sub-pixel,Default,White, 
492,3,4034.333333,937.333333,0.210222,-0.257422,0.332354,Non-sub-pixel,Default,White, 
492,4,6726.434650,1040.129702,-0.160024,-0.663826,0.682842,Non-sub-pixel,Default,White, 
552,3,2189.380247,12119.378729,-0.103280,0.263512,0.283029,Non-sub-pixel,Default,White, 
552,4,4537.729483,12186.420233,0.414431,-0.345485,0.539549,Non-sub-pixel,Default,White, 
552,5,5865.930091,5420.760052,-0.234945,0.450216,0.507833,Non-sub-pixel,Default,White, 
563,2,4984.000000,7714.333333,0.784860,0.357624,0.862496,Non-sub-pixel,Default,White, 
563,3,7392.600000,7745.875486,0.287045,0.212627,0.357218,Non-sub-pixel,Default,White, 
563,5,1300.744681,10316.106355,-0.146957,0.603028,0.620676,Non-sub-pixel,Default,White, 
590,4,2876.500000,5020.108949,-0.898345,-0.628075,1.096130,Non-sub-pixel,Default,White, 
590,5,8556.000000,12150.285344,-0.171599,0.502316,0.530818,Non-sub-pixel,Default,White, 
607,2,4245.395062,11587.654994,-0.669590,0.495453,0.832961,Non-sub-pixel,Default,White, 
607,3,6530.898765,11607.874189,-0.212240,-0.313221,0.378356,Non-sub-pixel,Default,White, 
607,5,1684.000000,6440.813230,-0.374255,-0.624866,0.728371,Non-sub-pixel,Default,White, 
634,2,4870.804938,10911.341115,0.315461,-0.001284,0.315464,Non-sub-pixel,Default,White, 
634,3,7180.170370,10949.792477,0.344151,-0.033972,0.345824,Non-sub-pixel,Default,White, 
651,2,2043.777778,9819.706874,0.440123,-0.158421,0.467766,Non-sub-pixel,Default,White, 
651,3,4377.039506,9766.507134,-0.091249,0.026122,0.094915,Non-sub-pixel,Default,White, 
651,4,6803.085106,9893.666667,-0.439572,0.134333,0.459640,Non-sub-pixel,Default,White, 
651,5,4005.516717,7983.666667,-0.095861,0.364802,0.377187,Non-sub-pixel,Default,White, 
745,1,1498.000000,2554.599260,-0.142354,0.133921,0.195447,Non-sub-pixel,Default,White, 
745,2,4729.398936,5840.131936,-0.507942,0.138930,0.526599,Non-sub-pixel,Default,White, 
745,3,7224.484043,5858.274969,-0.358793,0.542594,0.650492,Non-sub-pixel,Default,White, 
745,5,1686.274667,12198.817509,-0.804391,0.468844,0.931053,Non-sub-pixel,Default,White, 
